【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1476 | 北京时间=2026-08-25 15:01:32 | UTC=2026-08-25 07:17:59

NEKO 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$566.91M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$566.91M，资金分-0.8；30d-$566.91M 质量=0.30 覆盖=83% 钱包=50 持续=30轮/18天；含断跑gap=2；现货主导100%且无合约低杠杆确认
BRIDGE 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=15d $296.82M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$296.82M，资金分+0.1；15d$296.82M 质量=0.05 覆盖=95% 钱包=2 持续=4轮/4天；持续性不足：4/12轮 4/6天；参与钱包少：2/3个；Top1占比99%；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=30d $224.85M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$224.85M，资金分+0.4；30d$224.85M 质量=0.14 覆盖=95% 钱包=4 持续=15轮/11天；持续性不足：15/20轮 11/10天；Top3占比98%；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$127.43M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$127.43M，资金分-0.1；72h-$127.43M 质量=0.05 覆盖=6% 钱包=1 持续=1轮/1天；窗口未成熟：覆盖6%/50% span=4.0h；持续性不足：1/6轮 1/2天；参与钱包少：1/2个；Top1占比100%
BTC 偏多 | rolling_score=+1.0 杠杆项=-0.6 | 最强窗口=15d $80.43M | 均杠杆=25.97586532425935 高风险占比=91% | 主滚动窗口取15d：$80.43M，资金分+1.6；杠杆风险：高风险91% 均26.0x；15d$80.43M 质量=0.75 覆盖=100% 钱包=54 持续=181轮/16天；含断跑gap=3；其他成熟窗口同向确认1组，确认分+0.2；存在反向滚动窗口1组，冲突扣分-0.2
UANSEM 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=30d $67.10M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$67.10M，资金分+0.4；30d$67.10M 质量=0.14 覆盖=84% 钱包=9 持续=20轮/7天；持续性不足：20/20轮 7/10天；含断跑gap=2；现货主导100%且无合约低杠杆确认
HYPE 偏多 | rolling_score=+2.2 杠杆项=-0.3 | 最强窗口=30d $47.02M | 均杠杆=7.6046817956743995 高风险占比=60% | 主滚动窗口取30d：$47.02M，资金分+2.0；杠杆风险：高风险60% 均7.6x；30d$47.02M 质量=0.75 覆盖=100% 钱包=84 持续=387轮/31天；含断跑gap=6；其他成熟窗口同向确认2组，确认分+0.5
MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$32.77M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$32.77M，资金分-0.8；30d-$32.77M 质量=0.30 覆盖=95% 钱包=8 持续=53轮/25天；含断跑gap=2；现货主导100%且无合约低杠杆确认
ETH 偏多 | rolling_score=+1.3 杠杆项=-0.5 | 最强窗口=72h $29.05M | 均杠杆=16.326682434215986 高风险占比=87% | 主滚动窗口取72h：$29.05M，资金分+1.6；杠杆风险：高风险87% 均16.3x；72h$29.05M 质量=1.00 覆盖=99% 钱包=20 持续=40轮/4天；其他成熟窗口同向确认1组，确认分+0.2
KNTQ 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$22.37M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$22.37M，资金分-0.8；30d-$22.37M 质量=0.30 覆盖=95% 钱包=19 持续=81轮/19天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
LIT 偏多 | rolling_score=+2.2 杠杆项=+0.5 | 最强窗口=30d $15.80M | 均杠杆=4.77840183889738 高风险占比=0% | 主滚动窗口取30d：$15.80M，资金分+2.0；杠杆健康：低/中杠杆100% 均4.8x；30d$15.80M 质量=0.75 覆盖=100% 钱包=14 持续=354轮/31天；含断跑gap=6；存在反向滚动窗口1组，冲突扣分-0.2
UPUMP 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=72h $16.58M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$16.58M，资金分+0.6；72h$16.58M 质量=0.40 覆盖=99% 钱包=7 持续=35轮/4天；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
