【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1116 | 北京时间=2026-08-10 12:00:24 | UTC=2026-08-10 04:16:45

MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$19.64B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$19.64B，资金分-0.8；30d-$19.64B 质量=0.30 覆盖=95% 钱包=354 持续=39轮/20天；含断跑gap=4；现货主导100%且无合约低杠杆确认
BRIDGE 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=30d $465.29M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$465.29M，资金分+0.5；30d$465.29M 质量=0.18 覆盖=75% 钱包=12 持续=3轮/3天；持续性不足：3/20轮 3/10天；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
BUDDY 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$391.90M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$391.90M，资金分-0.8；30d-$391.90M 质量=0.30 覆盖=92% 钱包=7 持续=25轮/13天；含断跑gap=4；现货主导100%且无合约低杠杆确认
NEKO 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=15d -$306.76M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$306.76M，资金分-0.8；15d-$306.76M 质量=0.40 覆盖=93% 钱包=48 持续=18轮/10天；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.8 杠杆项=+0.0 | 最强窗口=30d $304.63M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$304.63M，资金分+0.8；30d$304.63M 质量=0.30 覆盖=100% 钱包=15 持续=57轮/13天；含断跑gap=3；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.8 杠杆项=+0.4 | 最强窗口=30d -$125.43M | 均杠杆=13.337102660734871 高风险占比=64% | 主滚动窗口取30d：-$125.43M，资金分-2.0；杠杆健康：低/中杠杆36% 均13.3x；30d-$125.43M 质量=0.75 覆盖=100% 钱包=49 持续=320轮/27天；含断跑gap=6；其他成熟窗口同向确认1组，确认分-0.2
BASED 偏多 | rolling_score=+0.6 杠杆项=+0.0 | 最强窗口=30d $109.73M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$109.73M，资金分+0.6；30d$109.73M 质量=0.23 覆盖=97% 钱包=4 持续=30轮/13天；含断跑gap=3；Top3占比91%；现货主导100%且无合约低杠杆确认
KNTQ 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=30d -$88.03M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$88.03M，资金分-0.6；30d-$88.03M 质量=0.23 覆盖=77% 钱包=5 持续=21轮/10天；含断跑gap=1；Top3占比93%；现货主导100%且无合约低杠杆确认
ZEC 偏多 | rolling_score=+2.3 杠杆项=+0.1 | 最强窗口=30d $58.45M | 均杠杆=5.492041887898183 高风险占比=39% | 主滚动窗口取30d：$58.45M，资金分+2.0；杠杆健康：低/中杠杆61% 均5.5x；30d$58.45M 质量=0.75 覆盖=100% 钱包=35 持续=330轮/28天；含断跑gap=6；其他成熟窗口同向确认1组，确认分+0.2
UPUMP 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$55.07M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$55.07M，资金分-0.8；30d-$55.07M 质量=0.30 覆盖=100% 钱包=16 持续=262轮/28天；含断跑gap=6；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
SWAP 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$47.21M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$47.21M，资金分-0.4；30d-$47.21M 质量=0.14 覆盖=94% 钱包=6 持续=1轮/1天；持续性不足：1/20轮 1/10天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
