【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=744 | 北京时间=2026-07-21 18:01:23 | UTC=2026-07-21 10:17:45

MAX 偏空 | rolling_score=-0.4 杠杆项=+0.0 | 最强窗口=15d -$19.99B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$19.99B，资金分-0.6；15d-$19.99B 质量=0.30 覆盖=93% 钱包=357 持续=26轮/11天；含断跑gap=2；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
NEKO 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=24h $10.47B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取24h：$10.47B，资金分+0.2；24h$10.47B 质量=0.14 覆盖=21% 钱包=46 持续=4轮/1天；窗口未成熟：覆盖21%/50% span=5.0h；现货主导100%且无合约低杠杆确认
BRIDGE 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=72h $368.99M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$368.99M，资金分+0.1；72h$368.99M 质量=0.06 覆盖=0% 钱包=9 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/6轮 1/2天；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-0.9 杠杆项=+0.5 | 最强窗口=30d -$107.71M | 均杠杆=15.194077843201974 高风险占比=73% | 主滚动窗口取30d：-$107.71M，资金分-2.0；杠杆健康：低/中杠杆27% 均15.2x；30d-$107.71M 质量=0.75 覆盖=72% 钱包=39 持续=395轮/23天；含断跑gap=3；存在反向滚动窗口2组，冲突扣分+0.5
HYPE 偏空 | rolling_score=-2.1 杠杆项=+0.1 | 最强窗口=30d -$78.39M | 均杠杆=6.694899975765933 高风险占比=44% | 主滚动窗口取30d：-$78.39M，资金分-2.0；30d-$78.39M 质量=0.75 覆盖=72% 钱包=56 持续=384轮/23天；含断跑gap=3；其他成熟窗口同向确认1组，确认分-0.2
KNTQ 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$59.84M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$59.84M，资金分-0.6；15d-$59.84M 质量=0.30 覆盖=95% 钱包=8 持续=14轮/8天；含断跑gap=1；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.5 杠杆项=+0.0 | 最强窗口=72h $45.85M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$45.85M，资金分+0.5；72h$45.85M 质量=0.30 覆盖=58% 钱包=2 持续=7轮/3天；含断跑gap=1；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=+0.3 杠杆项=+0.0 | 最强窗口=30d $45.02M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$45.02M，资金分+0.6；30d$45.02M 质量=0.23 覆盖=72% 钱包=5 持续=187轮/22天；含断跑gap=3；Top3占比92%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
UBONK 偏多 | rolling_score=+0.3 杠杆项=+0.0 | 最强窗口=15d $44.74M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$44.74M，资金分+0.3；15d$44.74M 质量=0.14 覆盖=95% 钱包=3 持续=126轮/15天；含断跑gap=2；Top1占比74%；现货主导100%且无合约低杠杆确认
SOL 偏空 | rolling_score=-1.4 杠杆项=+0.5 | 最强窗口=30d -$37.54M | 均杠杆=16.437393257557147 高风险占比=83% | 主滚动窗口取30d：-$37.54M，资金分-2.0；杠杆健康：低/中杠杆17% 均16.4x；30d-$37.54M 质量=0.75 覆盖=72% 钱包=30 持续=359轮/23天；含断跑gap=3
LIT 偏多 | rolling_score=+2.6 杠杆项=+0.4 | 最强窗口=30d $28.77M | 均杠杆=4.863824113397724 高风险占比=1% | 主滚动窗口取30d：$28.77M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$28.77M 质量=0.75 覆盖=72% 钱包=10 持续=360轮/23天；含断跑gap=3；其他成熟窗口同向确认1组，确认分+0.2
